ID,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,B_year,NoOf_sickPersons,hhsize,visit_gov_hosp,visit_pvt_hosp,impatient_gov,impatient_pvt,chronic_illness,hhfoodexppm,haif_income,hhexppm,hhincomepm
111141051,11,2,6,111141,5,1,1,1,1,1,1,1,68,1,51,1,1,1,4,9,11,1,1,9998,99998,5,1968,1,2,2,2,2,2,2,20048.572,21805.953,54884.609,43611.906
111142071,11,2,10,111142,7,1,1,1,1,1,1,1,51,7,68,1,1,1,2,9,11,5,2, , ,7,1951,2,1,2,2,2,2,1,13152.857,14166.667,58155.324,28333.334
111143101,11,1,3,111143,10,1,1,1,1,1,1,1,42,12,76,1,1,1,2,9,3,9,2, , ,7,1942,2,1,2,2,2,2,1,11481.429,17500,29752.828,35000
111145021,11,1,6,111145,2,1,1,1,1,1,1,1,44,10,74,1,2,2,4,9,10,9,2, , ,7,1944,2,1,2,2,2,2,1,7024.2856,15670.4765,25772.525,31340.953
111145071,11,1,6,111145,7,1,1,1,1,1,1,2,59,12,59,1,1,1,1,9,10,9,2, , ,7,1959,3,1,2,2,2,2,1,18702.857,10034.7615,45366.336,20069.523
111146051,11,1,10,111146,5,1,1,1,1,1,1,1,73,12,45,1,1,1,2,9,10,1,1,8323,49222,5,1973,2,1,2,2,2,2,1,16272.857,13185.714,53175.449,26371.428
111146071,11,1,10,111146,7,1,1,1,1,1,1,2,45,3,74,1,1,1,4,9,6,7,2, , ,7,1945,2,1,2,2,2,2,1,11858.571,20647.619,31685.191,41295.238
111147021,11,1,3,111147,2,1,1,1,1,1,1,2,89,9,29,1,1,1,2,9,11,1,1,9111,97006,3,1989,1,1,2,2,2,2,2,25080,21500,31900.479,43000
111147061,11,1,3,111147,6,1,1,1,1,1,1,1,82,3,37,1,1,1,2,9,11,1,1,5249,46499,3,1982,1,2,2,2,2,2,2,24964.285,16500,39779.301,33000
111147071,11,1,3,111147,7,1,1,1,1,1,1,2,41,9,77,1,1,1,4,9,4,7,2, , ,7,1941,2,1,2,2,2,2,2,10842.857,9628.5715,15728.857,19257.143
111150031,11,1,3,111150,3,1,1,1,1,1,1,1,93,8,25,1,3,2,2,9,11,1,1,5249,96095,3,1993,1,1,2,2,1,2,2,11198.571,20000,26106.613,40000
111150091,11,1,3,111150,9,1,1,1,1,1,1,1,65,12,53,1,1,1,2,9,10,1,1,9112,85211,1,1965,2,2,2,2,2,2,1,17185.715,19700,47894.148,39400
111150101,11,1,3,111150,10,1,1,1,1,1,1,1,76,6,42,1,1,1,2,9,13,1,1,7115,31006,3,1976,1,2,2,2,2,2,2,20927.143,17300,81476.813,34600
111151011,11,3,10,111151,1,1,1,1,1,1,1,2,53,8,66,1,1,1,4,9,2,1,1,9112,10791,3,1953,2,1,2,2,2,2,2,22722.857,19950,40667.434,39900
111152011,11,1,6,111152,1,1,1,1,1,1,1,2,47,7,71,1,1,4,4,9,10,4,2, , ,7,1947,1,1,2,2,2,2,2,17957.143,16588.5,38694.145,33177
111152071,11,1,6,111152,7,1,1,1,1,1,1,1,47,8,71,1,1,1,2,9,7,1,1,7512,10711,5,1947,2,1,2,1,2,2,1,38417.145,18744.047,66641.25,37488.094
111153011,11,1,10,111153,1,1,1,1,1,1,1,1,56,7,63,1,1,1,2,9,10,9,2, , ,7,1956,3,2,1,2,1,2,1,19127.143,19918.4295,43868.309,39836.859
111153081,11,1,10,111153,8,1,1,1,1,1,1,1,82,12,36,1,1,1,2,9,9,1,1,7212,25113,3,1982,1,2,2,2,2,2,2,29155.715,22205.334,48542.93,44410.668
111156061,11,1,7,111156,6,1,1,1,1,1,1,1,60,5,59,1,1,4,2,9,12,5,2, , ,7,1960,1,1,2,2,2,2,2,10971.429,21796.576,66283.82,43593.152
111157071,11,1,11,111157,7,1,1,1,1,1,1,2,70,11,49,1,1,1,2,9,11,7,2, , ,7,1970,1,1,2,2,2,2,2,20734.285,16416.668,40699.715,32833.336
111157091,11,1,11,111157,9,1,1,1,1,1,1,2,73,12,45,1,1,1,7,9,10,1,1,9111,97006,3,1973,1,1,2,2,2,2,2,25105.715,20000,66624.047,40000
111158031,11,2,4,111158,3,1,1,1,1,1,1,1,53,10,65,1,1,1,2,9,11,7,2, , ,7,1953,3,1,2,2,2,2,1,18304.285,18219.1775,60156.34,36438.355
111158051,11,2,4,111158,5,1,1,1,1,1,1,2,45,4,74,1,1,1,4,9,11,9,2, , ,7,1945,2,1,2,1,2,2,1,11562.857,18459.5235,25867.104,36919.047
111158071,11,2,4,111158,7,1,1,1,1,1,1,1,54,7,64,1,1,1,2,9,11,4,2, , ,7,1954,1,1,2,1,2,2,2,18047.143,15000,49571.352,30000
111158081,11,2,4,111158,8,1,1,1,1,1,1,1,57,10,61,1,1,1,2,9,8,1,1,9112,14101,2,1957,1,1,2,1,1,2,2,5297.1431,15558.333,14597.143,31116.666
111159031,11,1,10,111159,3,1,1,1,1,1,1,1,44,6,75,1,1,1,2,9,11,9,2, , ,7,1944,2,1,2,2,2,2,1,16388.572,13000,35979,26000
111160031,11,2,7,111160,3,1,1,1,1,1,1,2,48,3,71,1,1,1,4,9,12,4,2, , ,7,1948,2,1,2,2,2,2,1,6390,12500,21771.883,25000
111160071,11,2,7,111160,7,1,1,1,1,1,1,1,71,2,48,1,1,1,2,9,12,9,2, , ,7,1971,2,2,1,2,2,2,1,22028.572,17514.285,31520.16,35028.57
111160081,11,2,7,111160,8,1,1,1,1,1,1,2,0,5,19,1,1,1,2,9,10,7,2, , ,7,2000,1,1,2,2,2,2,2,12715.714,21500,33263,43000
111161011,11,1,11,111161,1,1,1,1,1,1,1,1,57,3,62,1,1,1,2,9,10,1,1,3422,96094,5,1957,2,1,2,1,2,2,2,12994.285,17567.1425,31828.299,35134.285
111161101,11,1,11,111161,10,1,1,1,1,1,1,2,68,12,50,1,1,1,2,9,11,1,1,2342,85101,3,1968,2,1,1,2,1,2,1,14305.714,22000,26417.605,44000
111162031,11,1,4,111162,3,1,1,1,1,1,1,2,81,3,38,1,1,1,4,9,9,1,1,9112,18115,3,1981,2,1,2,1,2,2,1,17532.857,10639.286,30080.652,21278.572
111162041,11,1,4,111162,4,1,1,1,1,1,1,2,76,12,42,1,1,1,4,9,10,1,1,7512,10715,3,1976,1,1,2,2,2,2,2,11408.571,18835.715,20481.309,37671.43
111162061,11,1,4,111162,6,1,1,1,1,1,1,1,42,11,76,1,1,1,4,9,3,9,2, , ,7,1942,2,1,2,2,2,2,1,9368.5713,10835.715,15383.905,21671.43
111162071,11,1,4,111162,7,1,1,1,1,1,1,1,78,8,40,1,1,1,2,9,9,1,1,7131,43306,3,1978,1,1,2,2,2,2,2,9685.7139,20403.5705,16079.36,40807.141
111163101,11,1,10,111163,10,1,1,1,1,1,1,2,47,12,71,1,1,1,4,9,13,9,2, , ,7,1947,1,1,1,2,2,2,2,12715.715,20584.5235,40383.957,41169.047
111164021,11,2,7,111164,2,1,1,1,1,1,1,1,45,1,74,1,1,1,2,9,10,9,2, , ,7,1945,2,1,2,2,2,2,2,9441.4287,13641.8095,96320.094,27283.619
111166031,11,1,4,111166,3,1,1,1,1,1,1,1,72,10,46,1,1,1,2,9,9,1,1,9112,84130,2,1972,1,2,2,2,2,2,2,23875.715,21390.4765,59814.422,42780.953
111170051,11,1,4,111170,5,1,1,1,1,1,1,1,49,9,69,1,1,1,2,9,8,99,2, , ,7,1949,2,1,1,2,2,2,1,18342.857,11417.2615,46968.074,22834.523
111173011,11,1,11,111173,1,1,1,1,1,1,1,2,66,1,53,1,2,2,4,9,19,1,1,9111,97006,3,1966,2,1,1,2,1,2,1,24630,21642.8575,55585.344,43285.715
111173051,11,1,11,111173,5,1,1,1,1,1,1,1,79,8,40,1,2,2,2,9,10,1,1,4321,10712,3,1979,1,1,2,2,2,2,2,28538.57,16514.285,67078.258,33028.57
111174021,11,2,11,111174,2,1,1,1,1,1,1,1,47,8,72,1,1,1,2,9,10,5,2, , ,7,1947,2,1,1,2,1,2,1,13950,21960.715,46239.242,43921.43
111175041,11,1,7,111175,4,1,1,1,1,1,1,1,68,5,51,1,1,1,2,9,8,1,1,7531,14105,3,1968,2,2,1,2,2,2,1,11241.429,20000,27848.762,40000
111179021,11,1,11,111179,2,1,1,1,1,1,1,2,38,1,81,1,1,4,4,9,11,9,2, , ,7,1938,1,1,2,2,2,2,2,6861.4287,15670.715,35564.086,31341.43
111181031,11,1,5,111181,3,1,1,1,1,1,1,2,47,12,71,1,1,1,2,9,10,9,2, , ,7,1947,1,1,2,1,2,2,2,7080,17036.168,33927.289,34072.336
111181081,11,1,5,111181,8,1,1,1,1,1,1,2,47,6,71,1,1,1,1,9,15,7,2, , ,7,1947,1,1,1,2,2,2,2,17824.285,15894.048,57029.813,31788.096
111182061,11,1,11,111182,6,1,1,1,1,1,1,1,79,9,40,1,1,1,2,9,11,1,1,7212,25113,3,1979,2,2,2,2,2,2,2,20181.428,10416.667,37020.355,20833.334
111183011,11,2,8,111183,1,1,1,1,1,1,1,1,53,2,66,1,1,4,4,9,4,7,2, , ,7,1953,2,1,1,2,1,2,1,8310,13457.1425,20288.191,26914.285
111183091,11,2,8,111183,9,1,1,1,1,1,1,1,67,5,52,1,1,1,2,9,7,1,1,9998,99998,3,1967,2,1,1,2,1,2,2,10800,17410.715,29078.809,34821.43
111187051,11,1,5,111187,5,1,1,1,1,1,1,1,59,1,60,1,1,4,2,9,8,9,2, , ,7,1959,2,1,1,2,2,2,1,10461.429,12498.4285,21654.428,24996.857
111188031,11,2,12,111188,3,1,1,1,1,1,1,1,49,2,70,1,1,1,2,9,6,9,2, , ,7,1949,1,1,2,2,2,2,2,14957.143,16775,41992.332,33550
111190011,11,1,12,111190,1,1,1,1,1,1,1,1,67,2,52,1,3,1,7,9,5,1,1,9111,97006,3,1967,2,2,2,2,2,2,1,23978.572,12725,65326.629,25450
111190021,11,1,12,111190,2,1,1,1,1,1,1,1,63,1,56,1,1,1,1,9,9,1,1,5321,86202,3,1963,2,1,2,2,2,2,1,10645.714,16117.8575,39846.098,32235.715
111192011,11,1,8,111192,1,1,1,1,1,1,1,1,94,12,24,1,3,2,3,9,8,1,1,8121,17012,3,1994,1,1,2,2,2,2,2,16581.428,18488.8185,39206.77,36977.637
111192051,11,1,8,111192,5,1,1,1,1,1,1,1,60,3,59,1,1,1,2,9,10,1,1,7411,43211,3,1960,2,1,2,2,2,2,2,22054.285,21727.381,50073.285,43454.762
111195061,11,1,12,111195,6,1,1,1,1,1,1,2,69,8,50,1,1,1,4,9,10,1,1,9111,97006,3,1969,2,1,2,2,2,2,2,17850,16685.715,25165.055,33371.43
111197051,11,2,6,111197,5,1,1,1,1,1,1,1,50,4,69,1,1,1,2,9,7,5,2, , ,7,1950,2,2,2,1,2,2,2,17035.715,18422.619,33354.629,36845.238
111201081,11,2,9,111201,8,1,1,1,1,1,1,1,45,11,73,1,1,1,2,9,11,5,2, , ,7,1945,2,1,2,2,2,2,1,16114.285,20942.8575,55696.828,41885.715
111203041,11,1,6,111203,4,1,1,1,1,1,1,1,89,12,29,1,1,1,2,9,13,1,1,8332,49232,3,1989,1,1,2,2,2,2,2,19645.715,20171.4295,36223.039,40342.859
111203081,11,1,6,111203,8,1,1,1,1,1,1,1,73,11,45,1,1,1,4,9,1,1,1,9219,3111,3,1973,1,2,2,2,2,2,2,28418.572,21000,49112.508,42000
111205041,11,1,6,111205,4,1,1,1,1,1,1,1,54,4,65,1,1,1,1,9,7,1,1,9998,99998,3,1954,2,1,2,2,2,2,1,11490,14650,18312.523,29300
111206021,11,1,9,111206,2,1,1,1,1,1,1,2,69,11,49,1,1,1,4,9,11,1,1,2221,86202,3,1969,1,2,2,2,2,2,2,19834.285,17958.334,54169.586,35916.668
111206101,11,1,9,111206,10,1,1,1,1,1,1,2,46,6,73,2,1,1,4,9,6,9,2, , ,7,1946,2,2,1,2,2,2,1,18171.428,18175,34467.543,36350
111210071,11,1,7,111210,7,1,1,1,1,1,1,2,47,11,71,1,1,1,4,9,11,1,1,5221,47113,5,1947,2,1,2,1,2,2,1,10422.857,15703.5715,25791.816,31407.143
111213021,11,1,10,111213,2,1,1,1,1,1,1,2,57,8,62,1,1,1,4,9,10,4,2, , ,7,1957,2,1,2,1,2,2,1,18925.715,15336.9045,69666.484,30673.809
111213041,11,1,10,111213,4,1,1,1,1,1,1,1,84,6,35,1,1,1,2,9,10,1,1,8323,49222,5,1984,1,1,2,2,2,2,2,20194.285,12500,73645.898,25000
111216031,11,1,7,111216,3,1,1,1,1,1,1,1,36,1,83,1,1,1,1,9,3,2,1,7412,33140,5,1936,1,1,2,2,2,2,2,6587.1426,18350.6545,14152.977,36701.309
111216041,11,1,7,111216,4,1,1,1,1,1,1,1,41,8,77,1,1,1,2,9,11,9,2, , ,7,1941,2,1,2,2,1,2,2,23807.143,15411.3095,46585.477,30822.619
111218021,11,1,11,111218,2,1,1,1,1,1,1,2,66,7,53,1,1,1,4,9,3,1,1,8160,10791,3,1966,2,2,2,2,2,2,1,12514.286,15286.3095,38012.621,30572.619
111218041,11,1,11,111218,4,1,1,1,1,1,1,2,67,8,52,1,4,3,2,9,19,7,2, , ,7,1967,2,1,2,1,2,2,1,12540,14418.452,23927.334,28836.904
111218091,11,1,11,111218,9,1,1,1,1,1,1,1,54,6,65,1,2,2,7,9,6,1,1,5249,47529,3,1954,1,1,2,2,2,2,2,23057.143,22000,52301,44000
111220011,11,2,11,111220,1,1,1,1,1,1,1,1,60,8,59,1,1,1,2,9,10,1,1,9998,99998,3,1960,2,1,2,2,2,2,2,10615.715,14000,17846.066,28000
111220071,11,2,11,111220,7,1,1,1,1,1,1,1,31,6,88,1,1,1,2,9,6,9,2, , ,7,1931,2,1,2,2,2,2,1,11708.571,21000,28295.848,42000
111221031,11,2,8,111221,3,1,1,1,1,1,1,1,50,12,68,1,1,1,2,9,8,9,2, , ,7,1950,2,3,2,2,2,2,1,24660,21071.4295,54388.684,42142.859
111221061,11,2,8,111221,6,1,1,1,1,1,1,1,58,9,60,1,1,1,2,9,10,9,2, , ,7,1958,1,2,2,2,2,2,2,31864.285,21035.715,69672.078,42071.43
111225061,11,1,8,111225,6,1,1,1,1,1,1,1,83,9,35,1,3,2,2,9,10,1,1,7531,14105,5,1983,1,1,2,1,2,2,2,18261.428,18375,50744.258,36750
111226031,11,1,8,111226,3,1,1,1,1,1,1,2,68,6,51,1,1,1,7,9,10,1,1,9613,20232,3,1968,2,2,1,2,2,2,1,21621.43,13532.1425,47603.266,27064.285
111227031,11,1,11,111227,3,1,1,1,1,1,1,1,75,7,44,1,1,4,2,9,9,1,1,7115,31001,3,1975,2,1,2,1,1,2,1,19307.143,17125,30042.582,34250
111227091,11,1,11,111227,9,1,1,1,1,1,1,1,51,5,68,1,1,1,2,9,7,9,2, , ,7,1951,2,1,1,2,2,2,1,8712.8574,12234.9315,24787.721,24469.863
111228021,11,1,9,111228,2,1,1,1,1,1,1,2,72,9,47,1,1,1,2,9,8,7,2, , ,7,1972,1,1,2,2,2,2,2,12000,12500,26559.432,25000
111228061,11,1,9,111228,6,1,1,1,1,1,1,1,80,9,39,1,2,2,2,9,10,1,1,5211,17096,3,1980,2,1,2,2,2,2,2,17738.572,21564.285,46326.219,43128.57
111229051,11,1,12,111229,5,1,1,1,1,1,1,2,71,7,48,1,6,3,4,9,4,7,2, , ,7,1971,1,1,2,2,2,2,2,16851.43,11104.7615,28853.779,22209.523
111230041,11,1,9,111230,4,1,1,1,1,1,1,1,53,9,66,1,1,1,2,9,19,1,1,9112,22192,3,1953,2,1,1,2,1,2,1,17652.857,19114.285,43689.051,38228.57
111230071,11,1,9,111230,7,1,1,1,1,1,1,1,61,11,57,1,1,1,2,9,2,1,1,9112,81210,3,1961,2,1,1,2,1,2,1,4975.7144,11950,21458.381,23900
111231021,11,2,9,111231,2,1,1,1,1,1,1,1,71,1,48,1,1,4,2,9,8,9,2, , ,7,1971,2,2,2,2,1,2,1,17768.572,19042.8575,41509.648,38085.715
111231041,11,2,9,111231,4,1,1,1,1,1,1,1,57,12,61,1,1,1,2,9,8,1,1,9998,99998,3,1957,2,1,2,2,2,2,2,14785.714,14735.714,37299.914,29471.428
111231081,11,2,9,111231,8,1,1,1,1,1,1,2,51,2,68,1,1,4,4,9,11,7,2, , ,7,1951,2,1,2,2,2,2,1,10281.429,13500,21590.533,27000
111231101,11,2,9,111231,10,1,1,1,1,1,1,1,53,10,65,1,1,1,2,9,10,1,1,9112,92001,3,1953,2,1,2,2,1,2,1,18810,17280,76872.18,34560
111233091,11,1,9,111233,9,1,1,1,1,1,1,1,51,2,68,1,1,1,1,9,11,4,2, , ,7,1951,2,1,2,1,2,2,1,8605.7139,18084.285,29324.215,36168.57
111234021,11,1,9,111234,2,1,1,1,1,1,1,1,52,11,66,1,1,1,2,9,11,6,2, , ,7,1952,2,1,2,2,2,2,2,13847.143,15267.8575,35628.516,30535.715
111236041,11,1,9,111236,4,1,1,1,1,1,1,1,86,9,33,1,1,1,2,9,13,1,1,5412,84230,1,1986,1,1,2,2,2,2,2,21651.428,20490,72459.836,40980
111236101,11,1,9,111236,10,1,1,1,1,1,1,2,55,7,64,1,1,1,4,9,11,4,2, , ,7,1955,2,1,2,2,2,2,1,11820,16109.4285,21834.666,32218.857
111237071,11,1,12,111237,7,1,1,1,1,1,1,1,76,2,43,1,1,1,2,9,10,1,1,7115,31001,5,1976,2,2,2,2,2,2,1,19165.715,21349.3145,37848.258,42698.629
111238021,11,1,10,111238,2,1,1,1,1,1,1,1,38,9,81,1,1,1,2,9,7,9,2, , ,7,1938,2,2,2,2,1,2,2,28967.143,11800,61901.313,23600
111241011,11,1,10,111241,1,1,1,1,1,1,1,1,72,8,47,1,1,1,2,9,10,1,1,4419,56101,3,1972,3,2,2,1,2,2,1,24784.285,18500,62194.285,37000
111243011,11,1,11,111243,1,1,1,1,1,1,1,1,89,10,30,1,1,1,1,9,8,1,1,9313,41003,3,1989,2,1,2,2,2,2,1,13221.429,15321.4285,30443.143,30642.857
111243041,11,1,11,111243,4,1,1,1,1,1,1,1,68,3,51,1,2,1,2,9,8,1,1,7131,43306,3,1968,1,2,2,1,2,2,2,27805.715,16416.668,55144.961,32833.336
111245011,11,1,11,111245,1,1,1,1,1,1,1,2,86,7,33,1,1,1,5,9,10,1,1,7531,14105,5,1986,1,1,2,1,2,2,2,21248.572,18585.715,54831.984,37171.43
111246011,11,1,12,111246,1,1,1,1,1,1,1,1,47,8,72,1,1,1,4,9,3,9,2, , ,7,1947,1,2,2,2,2,2,2,16071.429,18500,28610.322,37000
111246091,11,1,12,111246,9,1,1,1,1,1,1,1,69,12,50,1,1,1,2,9,5,1,1,9112,81210,3,1969,1,1,2,2,2,2,2,13800,20150,40332.305,40300
111246101,11,1,12,111246,10,1,1,1,1,1,1,1,60,3,59,1,2,4,2,9,13,1,1,5249,47511,3,1960,1,2,2,2,2,2,2,24042.857,22000,36483.43,44000
111248041,11,2,12,111248,4,1,1,1,1,1,1,1,59,10,60,1,1,1,2,9,13,1,1,1420,95291,5,1959,3,2,2,2,2,2,1,14614.286,10750,34298.672,21500
111248091,11,2,12,111248,9,1,1,1,1,1,1,2,83,5,36,1,1,1,4,9,11,1,1,5230,55101,3,1983,3,3,2,2,2,2,2,15488.571,14250,60593.445,28500
111249101,11,1,12,111249,10,1,1,1,1,1,1,1,46,2,73,1,1,1,2,9,11,1,1,8323,49222,5,1946,2,1,2,2,2,2,2,11820,15400,33518.551,30800
112001011,12,2,1,112001,1,1,1,1,1,1,1,1,93,12,25,1,2,2,2,9,8,1,1,9211,10791,3,1993,1,1,2,2,1,2,2,18278.572,12145.5965,52036.859,24291.193
112001021,12,2,1,112001,2,1,1,1,1,1,1,2,53,6,65,1,1,4,4,9,6,7,2, , ,7,1953,1,2,2,2,2,2,2,21445.715,21919.047,43717.52,43838.094
112001041,12,2,1,112001,4,1,1,1,1,1,1,1,75,8,43,1,1,1,2,9,10,1,1,8323,49222,5,1975,1,1,2,2,2,2,2,46692.859,21045,105647.06,42090
112002071,12,2,1,112002,7,1,1,1,1,1,1,2,64,9,54,1,1,1,4,9,13,2,1,7313,23931,5,1964,1,1,2,2,2,2,2,10110,18555.3575,37770.043,37110.715
112003101,12,2,1,112003,10,1,1,1,1,1,1,1,72,3,46,1,1,1,2,9,7,1,1,7318,13941,5,1972,2,1,2,2,2,2,1,18231.428,19432.1425,34474.664,38864.285
112004101,12,2,1,112004,10,1,1,1,1,1,1,1,71,1,48,1,1,1,2,9,10,1,1,1221,47736,5,1971,1,2,2,2,2,2,2,20828.572,19228.5725,50530.375,38457.145
112005101,12,2,1,112005,10,1,1,1,1,1,1,2,49,1,70,1,1,1,4,9,10,4,2, , ,7,1949,2,1,1,2,2,2,1,3381.4285,15392.8575,21600.813,30785.715
112007041,12,2,2,112007,4,1,1,1,1,1,1,2,47,4,71,1,1,1,4,9,6,7,2, , ,7,1947,2,2,2,2,2,2,1,29871.428,16179.167,43146.762,32358.334
112007081,12,2,2,112007,8,1,1,1,1,1,1,1,47,12,71,1,1,1,2,9,7,1,1,5221,47113,5,1947,2,1,2,2,2,2,1,23682.857,12335.714,38243.121,24671.428
112007101,12,2,2,112007,10,1,1,1,1,1,1,2,61,9,57,1,1,1,4,9,8,1,1,7531,14101,3,1961,1,1,2,2,2,2,2,6025.7144,14171.4285,17530.715,28342.857
112008011,12,2,2,112008,1,1,1,1,1,1,1,1,70,12,48,1,1,1,2,9,8,1,1,5414,14101,3,1970,2,2,2,2,2,2,2,26914.285,19257.1425,37737.164,38514.285
112008021,12,2,2,112008,2,1,1,1,1,1,1,1,68,1,51,1,1,1,2,9,5,1,1,7116,41002,3,1968,1,1,2,2,2,2,2,18600,17500,29953.02,35000
112008061,12,2,2,112008,6,1,1,1,1,1,1,1,64,6,54,1,1,1,2,9,7,1,1,5414,14101,3,1964,2,2,2,2,2,2,2,20742.857,17300,30432.15,34600
112008081,12,2,2,112008,8,1,1,1,1,1,1,1,51,12,67,1,1,1,2,9,8,1,1,5414,14101,3,1951,2,1,1,1,2,2,1,17091.428,14628.5715,26717.936,29257.143
112008091,12,2,2,112008,9,1,1,1,1,1,1,1,69,12,49,1,1,1,2,9,7,1,1,8332,49232,3,1969,2,2,2,2,2,2,1,21368.572,10000,43344.996,20000
112009101,12,1,2,112009,10,1,1,1,1,1,1,1,45,6,73,1,1,1,1,9,8,9,2, , ,7,1945,2,1,2,1,1,2,1,16671.428,15107.1425,24763.096,30214.285
112010021,12,2,2,112010,2,1,1,1,1,1,1,1,77,9,41,1,1,1,2,9,8,1,1,8323,49222,5,1977,1,2,2,2,2,2,2,24840,19122.619,56836.469,38245.238
112010041,12,2,2,112010,4,1,1,1,1,1,1,2,54,1,65,1,1,1,4,9,8,7,2, , ,7,1954,2,1,2,1,2,2,1,15818.571,10102.381,28311.297,20204.762
112010051,12,2,2,112010,5,1,1,1,1,1,1,1,74,7,44,1,1,1,2,9,10,1,1,2651,90004,3,1974,2,2,2,2,2,2,2,11957.143,13550,21078.643,27100
112011051,12,2,2,112011,5,1,1,1,1,1,1,2,54,9,64,1,1,1,4,9,6,7,2, , ,7,1954,2,1,2,2,2,2,2,18342.857,19409.5235,32091.857,38819.047
112012041,12,1,2,112012,4,1,1,1,1,1,1,2,68,6,50,1,1,4,4,9,11,7,2, , ,7,1968,1,1,2,2,2,2,2,18252.857,15280,23762.857,30560
112014051,12,2,2,112014,5,1,1,1,1,1,1,2,54,4,64,1,1,1,7,9,12,4,2, , ,7,1954,1,1,2,2,2,2,2,19427.143,21695.285,66756.867,43390.57
112015091,12,2,3,112015,9,1,1,1,1,1,1,1,75,5,43,1,1,1,2,9,9,1,1,7113,23992,5,1975,1,1,2,2,2,2,2,18990,22100,41293.289,44200
112015101,12,2,3,112015,10,1,1,1,1,1,1,1,88,7,30,1,2,1,2,9,10,1,1,8332,10102,3,1988,2,2,2,2,2,2,2,31178.57,21785.715,60625.098,43571.43
112016061,12,2,2,112016,6,1,1,1,1,1,1,1,87,2,32,1,6,3,2,9,13,1,1,9322,41001,3,1987,1,2,2,2,2,2,2,25671.428,16708.334,75041.07,33416.668
112017101,12,2,3,112017,10,1,1,1,1,1,1,1,54,6,64,1,1,4,2,9,4,1,1,9998,99998,3,1954,2,1,1,2,2,2,1,8104.2856,11007.1425,14523.286,22014.285
112018061,12,2,3,112018,6,1,1,1,1,1,1,1,81,12,37,1,1,4,2,9,11,1,1,8322,49225,3,1981,1,2,2,2,2,2,2,17648.57,22085.715,36241.449,44171.43
112019031,12,2,3,112019,3,1,1,1,1,1,1,2,50,5,68,1,1,1,4,9,8,5,2, , ,7,1950,2,1,2,2,2,2,1,11014.286,12760.715,19264.135,25521.43
112019051,12,2,3,112019,5,1,1,1,1,1,1,2,53,7,65,1,1,1,4,9,8,7,2, , ,7,1953,2,1,2,2,2,2,1,17828.572,16833.332,88379.367,33666.664
112019071,12,2,3,112019,7,1,1,1,1,1,1,1,70,11,48,1,1,1,2,9,6,1,1,1221,47891,5,1970,2,2,2,2,2,2,1,34551.43,12128.5715,53845.223,24257.143
112020031,12,2,3,112020,3,1,1,1,1,1,1,2,58,1,61,1,1,1,1,9,14,4,2, , ,7,1958,1,1,2,2,2,2,2,8785.7139,20300,17498.715,40600
112020041,12,2,3,112020,4,1,1,1,1,1,1,1,90,2,29,1,1,1,2,9,11,1,1,1221,47595,5,1990,1,2,2,2,2,2,2,28444.285,19536.666,57795.145,39073.332
112021041,12,2,3,112021,4,1,1,1,1,1,1,1,45,9,73,1,1,1,2,9,10,5,2, , ,7,1945,2,1,2,2,2,2,2,18085.715,10910.714,28575.477,21821.428
112021051,12,2,3,112021,5,1,1,1,1,1,1,1,57,2,62,1,1,1,2,9,11,5,2, , ,7,1957,2,1,1,2,2,2,1,14657.143,17211.7265,41203.781,34423.453
112024011,12,2,3,112024,1,1,1,1,1,1,1,1,42,12,76,1,1,1,2,9,10,9,2, , ,7,1942,2,1,1,2,1,2,1,28521.428,10049,49456.746,20098
112024021,12,2,3,112024,2,1,1,1,1,1,1,1,39,5,79,1,1,1,2,9,13,5,2, , ,7,1939,2,1,2,2,2,2,2,10560,9571.4285,18578.096,19142.857
112024061,12,2,3,112024,6,1,1,1,1,1,1,1,91,2,28,1,1,1,2,9,11,1,1,4214,66192,3,1991,1,2,2,2,2,2,2,19032.857,14500,41704.051,29000
112024071,12,2,3,112024,7,1,1,1,1,1,1,2,54,8,64,1,1,1,1,9,11,7,2, , ,7,1954,2,2,1,2,2,2,2,17768.572,17885.715,26969.221,35771.43
112024081,12,2,3,112024,8,1,1,1,1,1,1,1,91,8,27,1,1,1,2,9,11,1,1,7231,45202,3,1991,1,2,2,2,2,2,2,24265.715,17300,50924.633,34600
112025021,12,2,4,112025,2,1,1,1,1,1,1,1,82,9,36,1,1,1,2,9,11,1,1,9621,52232,5,1982,2,2,2,2,2,2,2,11035.714,19790.4765,37616.16,39580.953
112025091,12,2,4,112025,9,1,1,1,1,1,1,1,55,4,64,1,1,1,2,9,8,9,2, , ,7,1955,1,1,2,2,2,2,2,11335.714,10350,26855.508,20700
112026011,12,2,3,112026,1,1,1,1,1,1,1,2,46,12,72,1,4,3,4,9,4,9,2, , ,7,1946,1,1,1,1,2,2,2,18557.143,17933.334,34595,35866.668
112028051,12,2,4,112028,5,1,1,1,1,1,1,2,67,3,52,1,1,1,4,9,10,7,2, , ,7,1967,2,1,2,1,2,2,1,9240,16850,19074.543,33700
